#{"t_start": 1752083390.4125154, "env_id": "None"}
r,l,t
-0.835516,10,59.72333
-0.835516,10,59.73556
-0.835516,10,59.739029
-0.835516,10,59.739029
-0.835516,10,59.739029
-0.835516,10,59.755125
-0.835516,10,61.156709
-0.835516,10,61.156709
-0.835516,10,61.172707
-0.835516,10,61.172707
-0.835516,10,61.188546
-0.835516,10,61.188546
-0.835516,10,61.188546
-0.835516,10,61.204342
-0.835516,10,61.204342
-0.835516,10,61.204342
-0.835516,10,61.222307
-0.835516,10,61.227119
-0.835516,10,61.232627
-0.835516,10,61.236785
-0.835516,10,61.236785
-0.835516,10,61.236785
-0.835516,10,61.252623
-0.835516,10,61.252623
-0.835516,10,61.252623
-0.835516,10,61.268503
-0.835516,10,61.268503
-0.835516,10,61.284407
-0.835516,10,61.285547
-0.835516,10,61.285547
-0.835516,10,61.300192
-0.835516,10,61.300192
-0.835516,10,61.300192
-0.835516,10,61.318042
-0.835516,10,61.320158
-0.835516,10,61.320158
-0.835516,10,61.335576
-0.835516,10,61.340577
-0.835516,10,61.346574
-0.835516,10,61.351649
-0.835516,10,61.357653
-0.835516,10,61.362653
-0.835516,10,61.366647
-0.835516,10,61.366647
-0.835516,10,61.366647
-0.835516,10,61.385668
-0.835516,10,61.385668
-0.835516,10,61.385668
-0.835516,10,61.398827
-0.835516,10,61.398827
-0.835516,10,61.398827
-0.835516,10,61.414774
-0.835516,10,61.414774
-0.835516,10,61.414774
-0.835516,10,61.430777
-0.835516,10,61.430777
-0.835516,10,61.430777
-0.835516,10,61.446798
-0.835516,10,61.446798
-0.835516,10,61.446798
-0.835516,10,61.467729
-0.835516,10,61.472847
-0.835516,10,61.478847
-0.835516,10,61.483445
-0.835516,10,61.486071
-0.835516,10,61.486071
-0.835516,10,61.498708
-0.835516,10,61.498708
-0.835516,10,61.498708
-0.835516,10,61.517228
-0.835516,10,61.522691
-0.835516,10,61.526325
-0.835516,10,61.530506
-0.835516,10,61.530506
-0.835516,10,61.530506
-0.835516,10,61.546705
-0.835516,10,61.546705
-0.835516,10,61.546705
-0.835516,10,61.562545
-0.835516,10,61.562545
-0.835516,10,61.562545
-0.835516,10,61.578479
-0.835516,10,61.586194
-0.835516,10,61.594355
-0.835516,10,61.594355
-0.835516,10,61.594355
-0.835516,10,61.610321
-0.835516,10,61.610321
-0.835516,10,61.610321
-0.835516,10,61.626141
-0.835516,10,61.626141
-0.835516,10,61.626141
-0.835516,10,61.642051
-0.835516,10,61.642051
-0.835516,10,61.642051
-0.835516,10,61.65787
-0.835516,10,61.65787
-0.835516,10,61.65787
-0.835516,10,61.674106
-0.835516,10,61.674106
-0.835516,10,61.686324
-0.835516,10,61.690013
-0.835516,10,61.690013
-0.835516,10,61.690013
-0.835516,10,61.706077
-0.835516,10,61.706077
-0.835516,10,61.706077
-0.835516,10,61.72223
-0.835516,10,61.72223
-0.835516,10,61.72223
-0.835516,10,61.73808
-0.835516,10,61.749141
-0.835516,10,61.754623
-0.835516,10,61.756456
-0.835516,10,61.756456
-0.835516,10,61.770795
-0.835516,10,61.770795
-0.835516,10,61.770795
-0.835516,10,61.786558
-0.835516,10,61.786558
-0.835516,10,61.786558
-0.835516,10,61.802375
-0.835516,10,61.802375
-0.835516,10,61.818236
-0.835516,10,61.822744
-0.835516,10,61.822744
-0.835516,10,61.836814
-0.835516,10,61.842813
-0.835516,10,61.848813
-0.835516,10,61.854936
-0.835516,10,61.859934
-0.835516,10,61.865933
-0.835516,10,61.868951
-0.835516,10,61.868951
-0.835516,10,61.868951
-0.835516,10,61.887079
-0.835516,10,61.887079
-0.835516,10,61.887079
-0.835516,10,61.900724
-0.835516,10,61.900724
-0.835516,10,61.900724
-0.835516,10,61.916631
-0.835516,10,61.916631
-0.835516,10,61.916631
-0.835516,10,61.932553
-0.835516,10,61.932553
-0.835516,10,61.948451
-0.835516,10,61.948451
-0.835516,10,61.948451
-0.835516,10,61.964275
-0.835516,10,61.964275
-0.835516,10,61.964275
-0.835516,10,61.98013
-0.835516,10,61.987409
-0.835516,10,61.987409
-0.835516,10,61.998308
-0.835516,10,62.003701
-0.835516,10,62.009704
-0.835516,10,62.014699
-0.835516,10,62.019205
-0.835516,10,62.019205
-0.835516,10,62.019205
-0.835516,10,62.034936
-0.835516,10,62.034936
-0.835516,10,62.034936
-0.835516,10,62.050796
-0.835516,10,62.050796
-0.835516,10,62.050796
-0.835516,10,62.066916
-0.835516,10,62.066916
-0.835516,10,62.066916
-0.835516,10,62.082758
-0.835516,10,62.087954
-0.835516,10,62.087954
-0.835516,10,62.098599
-0.835516,10,62.098599
-0.835516,10,62.114391
-0.835516,10,62.114391
-0.835516,10,62.114391
-0.835516,10,62.130219
-0.835516,10,62.130219
-0.835516,10,62.130219
-0.835516,10,62.146064
-0.835516,10,62.146064
-0.835516,10,62.146064
-0.835516,10,62.162189
-0.835516,10,62.162189
-0.835516,10,62.162189
-0.835516,10,62.17803
-0.835516,10,62.17803
-0.835516,10,62.188481
-0.835516,10,62.19412
-0.835516,10,62.19412
-0.835516,10,62.19412
-0.835516,10,62.210158
-0.835516,10,62.210158
-0.835516,10,62.210158
-0.835516,10,62.226073
-0.835516,10,62.226073
-0.835516,10,62.226073
-0.835516,10,62.241954
-0.835516,10,62.241954
-0.835516,10,62.241954
-0.835516,10,62.257848
-0.835516,10,62.257848
-0.835516,10,62.273817
-0.835516,10,62.273817
-0.835516,10,62.273817
-0.835516,10,62.289693
-0.835516,10,62.289693
-0.835516,10,62.289693
-0.835516,10,63.870844
-0.835516,10,63.876
-0.835516,10,63.876
-0.835516,10,63.892145
-0.835516,10,63.892145
-0.835516,10,63.892145
-0.835516,10,63.907916
-0.835516,10,63.912517
-0.835516,10,63.912517
-0.835516,10,63.923975
-0.835516,10,63.923975
-0.835516,10,63.923975
-0.835516,10,63.940048
-0.835516,10,63.940048
-0.835516,10,63.940048
-0.835516,10,63.95613
-0.835516,10,63.95613
-0.835516,10,63.972019
-0.835516,10,63.972019
-0.835516,10,63.972019
-0.835516,10,63.987885
-0.835516,10,63.990018
-0.835516,10,63.990018
-0.835516,10,64.003674
-0.835516,10,64.003674
-0.835516,10,64.003674
-0.835516,10,64.019509
-0.835516,10,64.019509
-0.835516,10,64.019509
-0.835516,10,64.035618
-0.835516,10,64.035618
-0.835516,10,64.035618
-0.835516,10,64.051664
-0.835516,10,64.051664
-0.835516,10,64.051664
-0.835516,10,64.067558
-0.835516,10,64.067558
-0.835516,10,64.067558
-0.835516,10,64.083414
-0.835516,10,64.090189
-0.835516,10,64.099343
-0.835516,10,64.099343
-0.835516,10,64.099343
-0.835516,10,64.115144
-0.835516,10,64.121252
-0.835516,10,64.125918
-0.835516,10,64.13252
-0.835516,10,64.137645
-0.835516,10,64.143655
-0.835516,10,64.149307
-0.835516,10,64.149307
-0.835516,10,64.149307
-0.835516,10,64.164553
-0.835516,10,64.164553
-0.835516,10,64.164553
-0.835516,10,64.180398
-0.835516,10,64.180398
-0.835516,10,64.190602
-0.835516,10,64.196253
-0.835516,10,64.196253
-0.835516,10,64.196253
-0.835516,10,64.212332
-0.835516,10,64.212332
-0.835516,10,64.212332
-0.835516,10,64.22824
-0.835516,10,64.22824
-0.835516,10,64.22824
-0.835516,10,64.244238
-0.835516,10,64.244238
-0.835516,10,64.26004
-0.835516,10,64.26004
-0.835516,10,64.26004
-0.835516,10,64.276288
-0.835516,10,64.282007
-0.835516,10,64.282007
-0.835516,10,64.292369
-0.835516,10,64.292369
-0.835516,10,64.292369
-0.835516,10,64.308258
-0.835516,10,64.308258
-0.835516,10,64.308258
-0.835516,10,64.327111
-0.835516,10,64.327922
-0.835516,10,64.327922
-0.835516,10,64.345701
-0.835516,10,64.410074
-0.835516,10,64.413127
-0.835516,10,64.413127
-0.835516,10,64.42816
-0.835516,10,64.43116
-0.835516,10,64.43116
-0.835516,10,64.442415
-0.835516,10,64.442415
-0.835516,10,64.442415
-0.835516,10,64.46298
-0.835516,10,64.464812
-0.835516,10,64.474651
-0.835516,10,64.482023
-0.835516,10,64.48802
-0.835516,10,64.493822
-0.835516,10,64.498813
-0.835516,10,64.50482
-0.835516,10,64.508818
-0.835516,10,64.508818
-0.835516,10,64.508818
-0.835516,10,64.524643
-0.835516,10,64.524643
-0.835516,10,64.524643
-0.835516,10,64.54057
-0.835516,10,64.54057
-0.835516,10,64.556396
-0.835516,10,64.556396
-0.835516,10,64.556396
-0.835516,10,64.572318
-0.835516,10,64.572318
-0.835516,10,64.572318
-0.835516,10,64.588163
-0.835516,10,64.59188
-0.835516,10,64.59188
-0.835516,10,64.604026
-0.835516,10,64.604026
-0.835516,10,64.604026
-0.835516,10,64.619838
-0.835516,10,64.619838
-0.835516,10,64.62898
-0.835516,10,64.63562
-0.835516,10,64.63562
-0.835516,10,64.63562
-0.835516,10,64.655424
-0.835516,10,64.658413
-0.835516,10,64.658413
-0.835516,10,64.672257
-0.835516,10,64.677381
-0.835516,10,64.683385
-0.835516,10,64.685403
-0.835516,10,64.692398
-0.835516,10,64.692398
-0.835516,10,64.701541
-0.835516,10,64.701541
-0.835516,10,64.701541
-0.835516,10,64.717536
-0.835516,10,64.717536
-0.835516,10,64.717536
-0.835516,10,64.73364
-0.835516,10,64.73364
-0.835516,10,64.73364
-0.835516,10,64.749657
-0.835516,10,64.749657
-0.835516,10,64.765538
-0.835516,10,64.765538
-0.835516,10,64.765538
-0.835516,10,64.7816
-0.835516,10,64.7816
-0.835516,10,64.792906
-0.835516,10,64.797559
-0.835516,10,64.797559
-0.835516,10,64.797559
-0.835516,10,64.814558
-0.835516,10,64.821076
-0.835516,10,64.828027
-0.835516,10,64.833027
-0.835516,10,64.838782
-0.835516,10,64.844779
-0.835516,10,64.850795
-0.835516,10,64.857497
-0.835516,10,64.862888
-0.835516,10,64.868899
-0.835516,10,64.869925
-0.835516,10,64.869925
-0.835516,10,64.885813
-0.835516,10,64.885813
-0.835516,10,64.892921
-0.835516,10,64.901717
-0.835516,10,64.901717
-0.835516,10,64.901717
-0.835516,10,64.917752
-0.835516,10,64.917752
-0.835516,10,64.917752
-0.835516,10,64.933664
-0.835516,10,64.933664
-0.835516,10,64.949622
-0.835516,10,64.949622
-0.835516,10,64.949622
-0.835516,10,64.965535
-0.835516,10,64.965535
-0.835516,10,64.965535
-0.835516,10,64.981617
-0.835516,10,64.981617
-0.835516,10,64.99289
-0.835516,10,64.997541
-0.835516,10,64.997541
-0.835516,10,64.997541
-0.835516,10,65.013386
-0.835516,10,65.0193
-0.835516,10,65.0193
-0.835516,10,65.0193
-0.835516,10,65.03825
-0.835516,10,65.044252
-0.835516,10,65.05025
-0.835516,10,65.054571
-0.835516,10,65.058671
-0.835516,10,65.067422
-0.835516,10,65.067422
-0.835516,10,65.067422
-0.835516,10,65.083247
-0.835516,10,66.906995
-0.835516,10,66.906995
-0.835516,10,66.922849
-0.835516,10,66.922849
-0.835516,10,66.922849
-0.835516,10,66.939015
-0.835516,10,66.939015
-0.835516,10,66.939015
-0.835516,10,66.95486
-0.835516,10,66.95486
-0.835516,10,66.970753
-0.835516,10,66.970753
-0.835516,10,66.970753
-0.835516,10,66.986595
-0.835516,10,66.986595
-0.835516,10,66.995342
-0.835516,10,67.002498
-0.835516,10,67.002498
-0.835516,10,67.002498
-0.835516,10,67.018377
-0.835516,10,67.018377
-0.835516,10,67.018377
-0.835516,10,67.034223
-0.835516,10,67.034223
-0.835516,10,67.047141
-0.835516,10,67.050003
-0.835516,10,67.050003
-0.835516,10,67.050003
-0.835516,10,67.065784
-0.835516,10,67.065784
-0.835516,10,67.081667
-0.835516,10,67.083683
-0.835516,10,67.083683
-0.835516,10,67.097581
-0.835516,10,67.097581
-0.835516,10,67.097581
-0.835516,10,67.113471
-0.835516,10,67.113471
-0.835516,10,67.113471
-0.835516,10,67.129481
-0.835516,10,67.129481
-0.835516,10,67.129481
-0.835516,10,67.145352
-0.835516,10,67.145352
-0.835516,10,67.145352
-0.835516,10,67.161194
-0.835516,10,67.161194
-0.835516,10,67.161194
-0.835516,10,67.177053
-0.835516,10,67.177053
-0.835516,10,67.192901
-0.835516,10,67.195628
-0.835516,10,67.195628
-0.835516,10,67.208783
-0.835516,10,67.208783
-0.835516,10,67.208783
-0.835516,10,67.224674
-0.835516,10,67.224674
-0.835516,10,67.224674
-0.835516,10,67.240576
-0.835516,10,67.240576
-0.835516,10,67.240576
-0.835516,10,67.256441
-0.835516,10,67.256441
-0.835516,10,67.256441
-0.835516,10,67.272367
-0.835516,10,67.280897
-0.835516,10,67.280897
-0.835516,10,67.293073
-0.835516,10,67.297838
-0.835516,10,67.29965
-0.835516,10,67.309087
-0.835516,10,67.31518
-0.835516,10,67.32016
-0.835516,10,67.324238
-0.835516,10,67.324238
-0.835516,10,67.324238
-0.835516,10,67.343533
-0.835516,10,67.348523
-0.835516,10,67.35452
-0.835516,10,67.360507
-0.835516,10,67.365496
-0.835516,10,67.371452
-0.835516,10,67.372533
-0.835516,10,67.372533
-0.835516,10,67.38856
-0.835516,10,67.38856
-0.835516,10,67.396252
-0.835516,10,67.404443
-0.835516,10,67.404443
-0.835516,10,67.404443
-0.835516,10,67.420245
-0.835516,10,67.420245
-0.835516,10,67.420245
-0.835516,10,67.436054
-0.835516,10,67.436054
-0.835516,10,67.436054
-0.835516,10,67.451895
-0.835516,10,67.451895
-0.835516,10,67.451895
-0.835516,10,67.467723
-0.835516,10,67.467723
-0.835516,10,67.467723
-0.835516,10,67.483549
-0.835516,10,67.483549
-0.835516,10,67.499584
-0.835516,10,67.499584
-0.835516,10,67.499584
-0.835516,10,67.515429
-0.835516,10,67.515429
-0.835516,10,67.515429
-0.835516,10,67.531498
-0.835516,10,67.531498
-0.835516,10,67.531498
-0.835516,10,67.547583
-0.835516,10,67.547583
-0.835516,10,67.547583
-0.835516,10,67.563456
-0.835516,10,67.563456
-0.835516,10,67.563456
-0.835516,10,67.579341
-0.835516,10,67.579341
-0.835516,10,67.579341
-0.835516,10,67.596795
-0.835516,10,67.596795
-0.835516,10,67.610949
-0.835516,10,67.610949
-0.835516,10,67.610949
-0.835516,10,67.626786
-0.835516,10,67.631561
-0.835516,10,67.631561
-0.835516,10,67.642744
-0.835516,10,67.642744
-0.835516,10,67.642744
-0.835516,10,67.658581
-0.835516,10,67.658581
-0.835516,10,67.658581
-0.835516,10,67.674483
-0.835516,10,67.674483
-0.835516,10,67.674483
-0.835516,10,67.690536
-0.835516,10,67.697254
-0.835516,10,67.697254
-0.835516,10,67.706407
-0.835516,10,67.706407
-0.835516,10,67.722232
-0.835516,10,67.722232
-0.835516,10,67.722232
-0.835516,10,67.738097
-0.835516,10,67.738097
-0.835516,10,67.738097
-0.835516,10,67.754155
-0.835516,10,67.754155
-0.835516,10,67.754155
-0.835516,10,67.770033
-0.835516,10,67.770033
-0.835516,10,67.770033
-0.835516,10,67.788493
-0.835516,10,67.801703
-0.835516,10,67.801703
-0.835516,10,67.822297
-0.835516,10,67.822297
-0.835516,10,67.822297
-0.835516,10,67.83828
-0.835516,10,67.83828
-0.835516,10,67.852142
-0.835516,10,67.857398
-0.835516,10,67.863401
-0.835516,10,67.869087
-0.835516,10,67.874279
-0.835516,10,67.880282
-0.835516,10,67.885401
-0.835516,10,67.885401
-0.835516,10,67.885401
-0.835516,10,67.901428
-0.835516,10,67.901428
-0.835516,10,67.901428
-0.835516,10,67.917228
-0.835516,10,67.917228
-0.835516,10,67.917228
-0.835516,10,67.933083
-0.835516,10,67.933083
-0.835516,10,67.933083
-0.835516,10,67.948931
-0.835516,10,67.948931
-0.835516,10,67.948931
-0.835516,10,67.964827
-0.835516,10,67.964827
-0.835516,10,67.98068
-0.835516,10,67.986728
-0.835516,10,67.990756
-0.835516,10,67.996548
-0.835516,10,68.002336
-0.835516,10,68.002336
-0.835516,10,68.012447
-0.835516,10,68.012447
-0.835516,10,68.012447
-0.835516,10,68.028482
-0.835516,10,68.028482
-0.835516,10,68.028482
-0.835516,10,68.044319
-0.835516,10,68.044319
-0.835516,10,68.044319
-0.835516,10,68.060227
-0.835516,10,69.912664
-0.835516,10,69.928546
-0.835516,10,69.928546
-0.835516,10,69.948492
-0.835516,10,69.95481
-0.835516,10,69.960812
-0.835516,10,69.966875
-0.835516,10,69.972872
-0.835516,10,69.977875
-0.835516,10,69.979392
-0.835516,10,69.987172
-0.835516,10,69.994665
-0.835516,10,70.000278
-0.835516,10,70.002943
-0.835516,10,70.010573
-0.835516,10,70.01812
-0.835516,10,70.020125
-0.835516,10,70.025822
-0.835516,10,70.025822
-0.835516,10,70.041708
-0.835516,10,70.041708
-0.835516,10,70.041708
-0.835516,10,70.057601
-0.835516,10,70.057601
-0.835516,10,70.057601
-0.835516,10,70.073538
-0.835516,10,70.073538
-0.835516,10,70.073538
-0.835516,10,70.089675
-0.835516,10,70.089675
-0.835516,10,70.100214
-0.835516,10,70.10581
-0.835516,10,70.10581
-0.835516,10,70.10581
-0.835516,10,70.121814
-0.835516,10,70.121814
-0.835516,10,70.121814
-0.835516,10,70.145676
-0.835516,10,70.161495
-0.835516,10,70.170489
-0.835516,10,70.171867
-0.835516,10,70.171867
-0.835516,10,70.187502
-0.835516,10,70.200196
-0.835516,10,70.20333
-0.835516,10,70.219184
-0.835516,10,70.219184
-0.835516,10,70.219184
-0.835516,10,70.236866
-0.835516,10,70.241735
-0.835516,10,70.241735
-0.835516,10,70.254789
-0.835516,10,70.260407
-0.835516,10,70.266415
-0.835516,10,70.272321
-0.835516,10,70.278609
-0.835516,10,70.283597
-0.835516,10,70.288621
-0.835516,10,70.288621
-0.835516,10,70.300303
-0.835516,10,70.304374
-0.835516,10,70.304374
-0.835516,10,70.304374
-0.835516,10,70.325212
-0.835516,10,70.331302
-0.835516,10,70.337201
-0.835516,10,70.339294
-0.835516,10,70.339294
-0.835516,10,70.355298
-0.835516,10,70.360541
-0.835516,10,70.366543
-0.835516,10,70.372388
-0.835516,10,70.37854
-0.835516,10,70.384534
-0.835516,10,70.389642
-0.835516,10,70.389642
-0.835516,10,70.400421
-0.835516,10,70.405565
-0.835516,10,70.405565
-0.835516,10,70.405565
-0.835516,10,70.421448
-0.835516,10,70.421448
-0.835516,10,70.437151
-0.835516,10,70.437151
-0.835516,10,70.437151
-0.835516,10,70.452888
-0.835516,10,70.452888
-0.835516,10,70.452888
-0.835516,10,70.468651
-0.835516,10,70.468651
-0.835516,10,70.468651
-0.835516,10,70.488717
-0.835516,10,70.488717
-0.835516,10,70.500492
-0.835516,10,70.506786
-0.835516,10,70.512881
-0.835516,10,70.518359
-0.835516,10,70.518359
-0.835516,10,70.518359
-0.835516,10,70.533643
-0.835516,10,70.533643
-0.835516,10,70.533643
-0.835516,10,70.553815
-0.835516,10,70.556643
-0.835516,10,70.556643
-0.835516,10,70.571368
-0.835516,10,70.576366
-0.835516,10,70.582381
-0.835516,10,70.588533
-0.835516,10,70.594542
-0.835516,10,70.600531
-0.835516,10,70.602242
-0.835516,10,70.602242
-0.835516,10,70.602242
-0.835516,10,70.618178
-0.835516,10,70.618178
-0.835516,10,70.633987
-0.835516,10,70.633987
-0.835516,10,70.633987
-0.835516,10,70.650144
-0.835516,10,70.650144
-0.835516,10,70.650144
-0.835516,10,70.665945
-0.835516,10,70.665945
-0.835516,10,70.665945
-0.835516,10,70.681706
-0.835516,10,70.681706
-0.835516,10,70.69754
-0.835516,10,70.700706
-0.835516,10,70.700706
-0.835516,10,70.713324
-0.835516,10,70.713324
-0.835516,10,70.713324
-0.835516,10,70.729389
-0.835516,10,70.729389
-0.835516,10,70.729389
-0.835516,10,70.745174
-0.835516,10,70.745174
-0.835516,10,70.761353
-0.835516,10,70.761353
-0.835516,10,70.761353
-0.835516,10,70.777436
-0.835516,10,70.777436
-0.835516,10,70.777436
-0.835516,10,70.793415
-0.835516,10,70.800978
-0.835516,10,70.800978
-0.835516,10,70.809594
-0.835516,10,70.809594
-0.835516,10,70.825732
-0.835516,10,70.828987
-0.835516,10,70.828987
-0.835516,10,70.843887
-0.835516,10,70.849883
-0.835516,10,70.854896
-0.835516,10,70.861098
-0.835516,10,70.867102
-0.835516,10,70.873101
-0.835516,10,70.876096
-0.835516,10,70.876096
-0.835516,10,70.876096
-0.835516,10,70.892049
-0.835516,10,70.90121
-0.835516,10,70.907821
-0.835516,10,70.907821
-0.835516,10,70.907821
-0.835516,10,70.923651
-0.835516,10,70.923651
-0.835516,10,70.923651
-0.835516,10,70.939347
-0.835516,10,70.939347
-0.835516,10,70.939347
-0.835516,10,70.955064
-0.835516,10,70.955064
-0.835516,10,70.955064
-0.835516,10,70.970754
-0.835516,10,70.970754
-0.835516,10,70.986469
-0.835516,10,70.986469
-0.835516,10,70.986469
-0.835516,10,71.003546
-0.835516,10,71.009189
-0.835516,10,71.01466
-0.835516,10,71.019661
-0.835516,10,71.02614
-0.835516,10,71.02614
-0.835516,10,71.02614
-0.835516,10,71.041743
-0.835516,10,71.041743
-0.835516,10,71.041743
-0.835516,10,71.057467
-0.835516,10,71.057467
-0.835516,10,71.057467
-0.835516,10,71.073175
-0.835516,10,71.073175
-0.835516,10,71.073175
-0.835516,10,71.088853
-0.835516,10,71.088853
-0.835516,10,71.101929
-0.835516,10,71.104956
-0.835516,10,71.104956
-0.835516,10,71.120643
-0.835516,10,71.120643
-0.835516,10,71.120643
-0.835516,10,71.13656
-0.835516,10,72.718562
-0.835516,10,72.732451
-0.835516,10,72.750197
-0.835516,10,72.762473
-0.835516,10,72.768246
-0.835516,10,72.770727
-0.835516,10,72.780228
-0.835516,10,72.786257
-0.835516,10,72.789889
-0.835516,10,72.796259
-0.835516,10,72.796259
-0.835516,10,72.804656
-0.835516,10,72.812299
-0.835516,10,72.812299
-0.835516,10,72.812299
-0.835516,10,72.83173
-0.835516,10,72.837863
-0.835516,10,72.842994
-0.835516,10,72.848995
-0.835516,10,72.854679
-0.835516,10,72.859849
-0.835516,10,72.865852
-0.835516,10,72.870858
-0.835516,10,72.871848
-0.835516,10,72.871848
-0.835516,10,72.887798
-0.835516,10,72.887798
-0.835516,10,72.887798
-0.835516,10,72.904756
-0.835516,10,72.904756
-0.835516,10,72.904756
-0.835516,10,72.919409
-0.835516,10,72.919409
-0.835516,10,72.919409
-0.835516,10,72.938156
-0.835516,10,72.943675
-0.835516,10,72.947334
-0.835516,10,72.951487
-0.835516,10,72.951487
-0.835516,10,72.951487
-0.835516,10,72.96732
-0.835516,10,72.96732
-0.835516,10,72.983213
-0.835516,10,72.983213
-0.835516,10,72.983213
-0.835516,10,72.999064
-0.835516,10,73.004823
-0.835516,10,73.004823
-0.835516,10,73.014973
-0.835516,10,73.014973
-0.835516,10,73.014973
-0.835516,10,73.031023
-0.835516,10,73.031023
-0.835516,10,73.031023
-0.835516,10,73.04689
-0.835516,10,73.04689
-0.835516,10,73.04689
-0.835516,10,73.062935
-0.835516,10,73.062935
-0.835516,10,73.062935
-0.835516,10,73.078969
-0.835516,10,73.078969
-0.835516,10,73.078969
-0.835516,10,73.094974
-0.835516,10,73.104898
-0.835516,10,73.111061
-0.835516,10,73.111061
-0.835516,10,73.111061
-0.835516,10,73.127739
-0.835516,10,73.132694
-0.835516,10,73.137697
-0.835516,10,73.144382
-0.835516,10,73.149506
-0.835516,10,73.155505
-0.835516,10,73.16088
-0.835516,10,73.16088
-0.835516,10,73.16088
-0.835516,10,73.176724
-0.835516,10,73.176724
-0.835516,10,73.176724
-0.835516,10,73.192539
-0.835516,10,73.192539
-0.835516,10,73.205269
-0.835516,10,73.208462
-0.835516,10,73.208462
-0.835516,10,73.208462
-0.835516,10,73.22632
-0.835516,10,73.22632
-0.835516,10,73.22632
-0.835516,10,73.243064
-0.835516,10,73.256497
-0.835516,10,73.256497
-0.835516,10,73.272328
-0.835516,10,73.272328
-0.835516,10,73.272328
-0.835516,10,73.288179
-0.835516,10,73.288179
-0.835516,10,73.288179
-0.835516,10,73.305644
-0.835516,10,73.305644
-0.835516,10,73.305644
-0.835516,10,73.322812
-0.835516,10,73.328529
-0.835516,10,73.334528
-0.835516,10,73.339523
-0.835516,10,73.345648
-0.835516,10,73.351654
-0.835516,10,73.356649
-0.835516,10,73.360659
-0.835516,10,73.360659
-0.835516,10,73.360659
-0.835516,10,73.376579
-0.835516,10,73.376579
-0.835516,10,73.376579
-0.835516,10,73.392369
-0.835516,10,73.392369
-0.835516,10,73.408194
-0.835516,10,73.408194
-0.835516,10,73.408194
-0.835516,10,73.423983
-0.835516,10,73.423983
-0.835516,10,73.423983
-0.835516,10,73.439817
-0.835516,10,73.445858
-0.835516,10,73.449875
-0.835516,10,73.455899
-0.835516,10,73.455899
-0.835516,10,73.455899
-0.835516,10,73.471859
-0.835516,10,73.471859
-0.835516,10,73.471859
-0.835516,10,73.487706
-0.835516,10,73.487706
-0.835516,10,73.487706
-0.835516,10,73.506495
-0.835516,10,73.511619
-0.835516,10,73.511619
-0.835516,10,73.524246
-0.835516,10,73.529738
-0.835516,10,73.53158
-0.835516,10,73.535729
-0.835516,10,73.535729
-0.835516,10,73.551631
-0.835516,10,73.551631
-0.835516,10,73.551631
-0.835516,10,73.567539
-0.835516,10,73.567539
-0.835516,10,73.567539
-0.835516,10,73.583428
-0.835516,10,73.583428
-0.835516,10,73.583428
-0.835516,10,73.599275
-0.835516,10,73.606936
-0.835516,10,73.606936
-0.835516,10,73.615087
-0.835516,10,73.615087
-0.835516,10,73.615087
-0.835516,10,73.631134
-0.835516,10,73.631134
-0.835516,10,73.631134
-0.835516,10,73.64706
-0.835516,10,73.64706
-0.835516,10,73.64706
-0.835516,10,73.66822
-0.835516,10,73.673219
-0.835516,10,73.678222
-0.835516,10,73.684692
-0.835516,10,73.689693
-0.835516,10,73.694826
-0.835516,10,73.696829
-0.835516,10,73.696829
-0.835516,10,73.707322
-0.835516,10,73.712992
-0.835516,10,73.712992
-0.835516,10,73.712992
-0.835516,10,73.728763
-0.835516,10,73.728763
-0.835516,10,73.744637
-0.835516,10,73.744637
-0.835516,10,73.744637
-0.835516,10,73.760886
-0.835516,10,73.760886
-0.835516,10,73.760886
-0.835516,10,73.776765
-0.835516,10,73.776765
-0.835516,10,73.776765
-0.835516,10,73.792571
-0.835516,10,73.792571
-0.835516,10,73.792571
-0.835516,10,73.810712
-0.835516,10,73.816219
-0.835516,10,73.819886
-0.835516,10,73.827531
-0.835516,10,73.833369
-0.835516,10,73.838371
-0.835516,10,73.84437
-0.835516,10,73.849565
-0.835516,10,73.855556
-0.835516,10,73.86056
-0.835516,10,73.863559
-0.835516,10,73.863559
-0.835516,10,73.863559
-0.835516,10,73.87951
-0.835516,10,73.87951
-0.835516,10,73.87951
-0.835516,10,75.69721
-0.835516,10,75.703246
-0.835516,10,75.707244
-0.835516,10,75.710562
-0.835516,10,75.710562
-0.835516,10,75.725123
-0.835516,10,75.731151
-0.835516,10,75.731151
-0.835516,10,75.738969
-0.835516,10,75.747396
-0.835516,10,75.753427
-0.835516,10,75.758958
-0.835516,10,75.765899
-0.835516,10,75.771366
-0.835516,10,75.777535
-0.835516,10,75.783532
-0.835516,10,75.788567
-0.835516,10,75.79004
-0.835516,10,75.799323
-0.835516,10,75.805393
-0.835516,10,75.810636
-0.835516,10,75.816666
-0.835516,10,75.822575
-0.835516,10,75.824263
-0.835516,10,75.824263
-0.835516,10,75.840054
-0.835516,10,75.8451
-0.835516,10,75.851103
-0.835516,10,75.856098
-0.835516,10,75.861582
-0.835516,10,75.867584
-0.835516,10,75.873553
-0.835516,10,75.873553
-0.835516,10,75.873553
-0.835516,10,75.889436
-0.835516,10,75.889436
-0.835516,10,75.889436
-0.835516,10,75.905317
-0.835516,10,75.911086
-0.835516,10,75.911086
-0.835516,10,75.921206
-0.835516,10,75.921206
-0.835516,10,75.921206
-0.835516,10,75.937034
